Database,MDBDir,Path,TableName,FileType,PartitionKey,PartitionValue,SourceURI,DownloadPolicy,ExpectedSHA256,ArchiveType,ArchiveMember,Delimiter,ReaderOptions,SourceProvider,SourceRelease,SourceLicense,CitationURL,SourceNotes,AccessMode,AccessRequirements,ApproxRows,ApproxColumns,DatasetName,SourceComponent,Group,Large
NHANES,remote/nhanes/questionnaire,IMQ_D.xpt,IMQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/IMQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Immunization. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,KIQ_P_D.xpt,KIQ_P,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/KIQ_P_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Prostate Conditions. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,KIQ_U_D.xpt,KIQ_U,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/KIQ_U_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Kidney Conditions - Urology. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,MCQ_D.xpt,MCQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/MCQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Medical Conditions. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,OCQ_D.xpt,OCQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/OCQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Occupation. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,OHQ_D.xpt,OHQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/OHQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Oral Health. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,OSQ_D.xpt,OSQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/OSQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Osteoporosis. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,PAQ_D.xpt,PAQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PAQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Physical Activity. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,PAQIAF_D.xpt,PAQIAF,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PAQIAF_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Physical Activity - Individual Activities. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,PFQ_D.xpt,PFQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PFQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Physical Functioning. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,PSQ_D.xpt,PSQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PSQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Prostate Specific Antigen Follow-up. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,PUQMEC_D.xpt,PUQMEC,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PUQMEC_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Pesticide Use. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,RDQ_D.xpt,RDQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/RDQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Respiratory Health. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,RHQ_D.xpt,RHQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/RHQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Reproductive Health. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,RXQ_RX_D.xpt,RXQ_RX,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/RXQ_RX_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Prescription Medications. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,SLQ_D.xpt,SLQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/SLQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Sleep Disorders. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,SMQ_D.xpt,SMQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/SMQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Smoking - Cigarette Use. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,SMQFAM_D.xpt,SMQFAM,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/SMQFAM_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Smoking - Household Smokers. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,SMQRTU_D.xpt,SMQRTU,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/SMQRTU_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Smoking - Recent Tobacco Use. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,SSQ_D.xpt,SSQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/SSQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Social Support. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,SXQ_D.xpt,SXQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/SXQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Sexual Behavior. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,VIQ_D.xpt,VIQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/VIQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Vision. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,WHQ_D.xpt,WHQ,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/WHQ_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Weight History. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,WHQMEC_D.xpt,WHQMEC,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/WHQMEC_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Weight History - Youth. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,ACQ_E.xpt,ACQ,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/ACQ_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Acculturation. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,ALQ_E.xpt,ALQ,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/ALQ_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Alcohol Use. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,AQQ_E.xpt,AQQ,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/AQQ_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Air Quality. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,AUQ_E.xpt,AUQ,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/AUQ_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Audiometry. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,BHQ_E.xpt,BHQ,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/BHQ_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Bowel Health. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,BPQ_E.xpt,BPQ,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/BPQ_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Blood Pressure & Cholesterol. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,CBQ_E.xpt,CBQ,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/CBQ_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Consumer Behavior. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,CBQPFA_E.xpt,CBQPFA,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/CBQPFA_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Consumer Behavior Phone Follow-up Module - Adult. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,CBQPFC_E.xpt,CBQPFC,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/CBQPFC_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Consumer Behavior Phone Follow-up Module - Child. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,CDQ_E.xpt,CDQ,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/CDQ_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Cardiovascular Health. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,DBQ_E.xpt,DBQ,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/DBQ_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Diet Behavior & Nutrition. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,DIQ_E.xpt,DIQ,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/DIQ_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Diabetes. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,DPQ_E.xpt,DPQ,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/DPQ_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Mental Health - Depression Screener. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
NHANES,remote/nhanes/questionnaire,DUQ_E.xpt,DUQ,xpt,survey_cycle,2007-2008,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/DUQ_E.xpt,if_missing,,,,,,CDC/NCHS,2007-2008,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Questionnaire,Drug Use. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Questionnaire,nhanes,FALSE
